url,label
http://94.154.43.38/skid.spc,malicious
http://94.154.43.38/cnr,malicious
http://94.154.43.38/main_arm6,malicious
http://94.154.43.38/main_arm,malicious
http://94.154.43.38/l,malicious
http://94.154.43.38/main_sh4,malicious
http://94.154.43.38/main_arm5,malicious
http://94.154.43.38/main_aarch64,malicious
http://94.154.43.38/main_powerpc,malicious
http://94.154.43.38/main_mips,malicious
http://94.154.43.38/g,malicious
http://94.154.43.38/download_and_run.sh,malicious
https://web.opendrive.com/api/v1/download/file.json/MzZfMTE2MjY5NzQ4X3JiTlV3?inline=1,malicious
https://od.lk/s/MzZfMTE2MjcwMTc4X1E0d01y/img_052027.png,malicious
https://od.lk/s/MzZfMTE2MjY5NzQ4X3JiTlV3/MSI_PRO.png,malicious
https://dinamikakargo.com/.well-known/new/img_onyix.png,malicious
https://lively-fog-af49.pablosoftwareplus.workers.dev/VXcvQ,malicious
https://files.catbox.moe/0em09p.zip,malicious
http://42.230.42.141:49057/i,malicious
http://94.154.43.38/huhu/titanjr.arm5,malicious
http://178.16.54.109/a.exe,malicious
http://94.154.43.221/iran.mipsrouter,malicious
http://94.154.43.221/iran.armv7l,malicious
http://94.154.43.221/iran.i486,malicious
http://94.154.43.221/iran.armv4l,malicious
http://94.154.43.221/telnet.sh,malicious
http://94.154.43.221/iran.armv5l,malicious
http://94.154.43.221/iran.armv6l,malicious
http://107.189.27.223:3000/arm64,malicious
http://107.189.27.223:3000/amd64,malicious
http://45.59.125.165/e,malicious
http://104.250.238.131/new1MSI_PRO.png,malicious
http://107.173.227.74/36/hddenovolvedforme.hta,malicious
https://45.61.170.60/Bin/ScreenConnect.ClientSetup.exe,malicious
https://45.61.170.60/bin/support.client.exe,malicious
http://45.61.176.53/Bin/ScreenConnect.ClientSetup.exe,malicious
http://45.61.176.53/bin/support.client.exe,malicious
http://42.230.42.141:49057/bin.sh,malicious
http://45.61.170.146/linux,malicious
http://182.122.195.174:51347/bin.sh,malicious
http://210.208.111.36:50488/bin.sh,malicious
http://176.65.139.206/mips,malicious
http://176.65.139.206/x86,malicious
http://176.65.139.206/sh4,malicious
http://176.65.139.206/spc,malicious
http://176.65.139.206/dbg,malicious
http://176.65.139.206/arm7,malicious
http://176.65.139.206/i686,malicious
http://176.65.139.206/arm,malicious
http://176.65.139.206/mpsl,malicious
http://176.65.139.206/musl,malicious
http://176.65.139.206/x86_64,malicious
http://176.65.139.206/m68k,malicious
http://176.65.139.206/arm5,malicious
http://176.65.139.206/arm6,malicious
http://176.65.139.206/ppc,malicious
http://176.65.139.206/w.sh,malicious
https://github.com/appcloudinstaller/Bifinex/releases/download/v6.0.0/Bitfinex.bat,malicious
https://api.cdn22.net/v1/p/b4ce2db0-7421-42a5-9406-fc67d1a8051d,malicious
http://182.116.36.188:37734/bin.sh,malicious
http://124.135.143.183:36319/i,malicious
http://42.5.65.95:51307/i,malicious
http://123.11.217.41:39743/i,malicious
http://113.238.207.199:38026/i,malicious
https://landersauto3.screenconnect.com/Bin/ScreenConnect.ClientSetup.exe?e=Access&y=Guest,malicious
http://95.73.12.7:3102/i,malicious
http://210.208.110.51:43845/i,malicious
http://113.238.207.199:38026/bin.sh,malicious
http://112.109.197.47:41093/bin.sh,malicious
http://95.73.12.7:3102/bin.sh,malicious
http://210.208.110.51:43845/bin.sh,malicious
http://123.11.217.41:39743/bin.sh,malicious
http://222.140.180.172:33921/bin.sh,malicious
http://105.186.83.83:55579/bin.sh,malicious
http://59.97.250.134:55222/Mozi.m,malicious
http://120.28.201.138:55930/Mozi.m,malicious
http://123.11.64.164:34556/i,malicious
http://60.23.231.167:55225/i,malicious
http://105.186.81.49:43127/bin.sh,malicious
http://61.53.95.155:37419/i,malicious
http://123.11.64.164:34556/bin.sh,malicious
http://103.156.176.162:53592/bin.sh,malicious
https://pinewoodchristian.screenconnect.com/Bin/ScreenConnect.ClientSetup.exe?e=Access&y=Guest&t=eemmmxjjjhhnnnn,malicious
http://60.23.231.167:55225/bin.sh,malicious
http://60.23.239.84:49851/i,malicious
http://60.23.239.84:49851/bin.sh,malicious
http://182.116.64.244:57147/i,malicious
http://115.57.253.17:53774/i,malicious
http://177.84.28.156:44034/bin.sh,malicious
http://123.173.4.68:46638/i,malicious
http://222.127.77.227:56118/i,malicious
http://182.116.64.244:57147/bin.sh,malicious
http://61.53.150.15:38010/i,malicious
http://222.127.77.227:56118/bin.sh,malicious
http://123.173.4.68:46638/bin.sh,malicious
http://125.43.105.61:50073/i,malicious
http://115.48.163.214:53193/bin.sh,malicious
http://42.224.157.20:39780/i,malicious
http://125.43.105.61:50073/bin.sh,malicious
http://219.155.201.136:36366/i,malicious
http://36.71.26.92:52208/i,malicious
http://105.156.250.235:48691/i,malicious
http://183.134.152.81:38332/i,malicious
http://39.40.177.101:58273/i,malicious
http://42.227.176.7:32988/bin.sh,malicious
http://39.79.233.141:36944/bin.sh,malicious
http://115.63.14.35:44703/i,malicious
http://39.79.233.141:36944/i,malicious
http://210.208.110.147:59877/i,malicious
http://113.221.25.216:37532/bin.sh,malicious
http://182.116.123.155:56622/i,malicious
http://42.178.56.173:51013/i,malicious
http://182.124.36.215:59176/bin.sh,malicious
http://123.11.67.64:44127/i,malicious
http://43.252.159.117:39585/i,malicious
http://115.51.89.58:38582/i,malicious
http://115.54.108.81:38694/i,malicious
http://42.239.143.201:52770/i,malicious
http://123.9.80.85:51154/bin.sh,malicious
http://180.107.123.227:46139/i,malicious
http://210.208.111.100:56274/bin.sh,malicious
http://58.22.17.77:48437/bin.sh,malicious
http://210.208.111.36:50488/i,malicious
http://42.227.176.7:32988/i,malicious
http://83.219.1.198:33918/bin.sh,malicious
http://125.41.231.68:59866/i,malicious
http://219.155.81.73:57148/i,malicious
http://42.6.220.55:52251/i,malicious
http://182.116.38.177:53412/i,malicious
http://223.14.78.86:55197/bin.sh,malicious
http://37.78.38.173:50492/bin.sh,malicious
http://115.55.52.39:37533/i,malicious
http://125.43.82.147:48369/bin.sh,malicious
http://42.5.251.216:54189/i,malicious
http://42.59.233.5:51478/i,malicious
http://42.178.165.19:37911/bin.sh,malicious
http://123.188.220.165:59568/i,malicious
http://59.180.158.76:54794/i,malicious
http://219.155.81.73:57148/bin.sh,malicious
http://125.43.37.95:40928/i,malicious
http://120.28.189.248:50610/bin.sh,malicious
http://110.186.231.170:38543/i,malicious
http://222.142.207.37:51650/bin.sh,malicious
http://125.44.215.218:54441/i,malicious
http://183.150.205.192:57127/i,malicious
http://115.53.209.24:38958/bin.sh,malicious
http://115.55.52.39:37533/bin.sh,malicious
http://115.56.12.39:52565/bin.sh,malicious
http://222.137.209.172:35853/bin.sh,malicious
http://103.18.13.54:47482/i,malicious
http://120.28.212.172:40293/i,malicious
http://115.54.108.81:38694/bin.sh,malicious
http://125.47.231.185:44037/i,malicious
http://113.237.106.196:50262/bin.sh,malicious
http://120.28.189.248:50610/i,malicious
http://210.208.110.130:43841/i,malicious
http://125.41.231.68:59866/bin.sh,malicious
http://117.63.74.133:39063/i,malicious
http://222.139.36.162:57183/i,malicious
http://223.14.78.86:55197/i,malicious
http://60.184.138.242:45870/i,malicious
http://89.189.181.54:58296/bin.sh,malicious
http://42.180.66.153:37510/i,malicious
http://113.94.58.193:51014/bin.sh,malicious
http://108.170.136.155:44987/Mozi.m,malicious
http://119.187.237.130:43735/bin.sh,malicious
http://182.116.123.155:56622/bin.sh,malicious
http://42.53.54.116:57643/bin.sh,malicious
http://125.43.82.147:48369/i,malicious
http://221.200.97.47:44385/i,malicious
http://113.236.233.5:33001/i,malicious
http://60.184.107.9:37858/i,malicious
http://60.23.236.13:43396/i,malicious
http://124.94.221.85:55986/i,malicious
http://115.48.163.214:53193/i,malicious
http://39.40.128.210:50979/i,malicious
http://58.255.43.102:50864/i,malicious
http://94.27.145.11:37216/i,malicious
http://112.109.197.47:41093/i,malicious
http://120.28.193.113:47346/i,malicious
http://27.37.227.218:33664/bin.sh,malicious
http://106.57.7.26:53331/bin.sh,malicious
http://42.59.233.5:51478/bin.sh,malicious
http://103.156.176.162:53592/i,malicious
http://210.208.106.68:38386/bin.sh,malicious
http://182.124.36.215:59176/i,malicious
http://115.55.158.73:35137/i,malicious
http://210.208.111.26:33341/i,malicious
http://42.239.143.201:52770/bin.sh,malicious
http://222.140.177.246:40118/i,malicious
http://27.37.227.218:33664/i,malicious
http://1.196.104.238:59295/i,malicious
http://42.178.56.173:51013/bin.sh,malicious
http://115.55.158.73:35137/bin.sh,malicious
http://175.174.9.33:42620/bin.sh,malicious
http://115.49.7.34:40290/i,malicious
http://27.37.228.39:36165/bin.sh,malicious
http://113.237.109.180:34496/bin.sh,malicious
http://222.127.154.221:58286/i,malicious
http://42.224.126.183:55514/i,malicious
http://210.208.106.68:38386/i,malicious
http://42.238.242.102:47417/i,malicious
http://182.126.114.159:50568/i,malicious
http://115.58.128.53:38060/i,malicious
http://60.23.235.242:36535/i,malicious
http://61.53.103.200:46732/bin.sh,malicious
http://115.49.7.34:40290/bin.sh,malicious
http://45.171.177.193:47975/i,malicious
http://37.78.38.173:50492/i,malicious
http://182.126.88.14:37461/i,malicious
http://83.228.109.209:52087/bin.sh,malicious
http://182.113.29.55:57658/bin.sh,malicious
http://210.208.111.74:50244/bin.sh,malicious
http://210.208.110.4:37579/i,malicious
http://42.53.54.116:57643/i,malicious
http://113.221.25.216:37532/i,malicious
http://115.63.86.151:59738/bin.sh,malicious
http://222.142.207.37:51650/i,malicious
http://115.63.86.151:59738/i,malicious
http://113.94.58.193:51014/i,malicious
http://115.51.89.58:38582/bin.sh,malicious
http://222.137.209.172:35853/i,malicious
http://115.58.128.53:38060/bin.sh,malicious
http://182.118.247.217:34417/i,malicious
http://42.232.31.129:36569/i,malicious
http://42.232.31.129:36569/bin.sh,malicious
http://221.14.168.213:54946/i,malicious
http://183.92.207.143:57994/i,malicious
http://58.22.17.77:48437/i,malicious
http://42.6.220.55:52251/bin.sh,malicious
http://61.53.103.200:46732/i,malicious
http://5.42.82.38:36436/i,malicious
http://180.104.55.42:40721/bin.sh,malicious
http://124.6.168.74:42130/i,malicious
http://182.126.114.159:50568/bin.sh,malicious
http://222.140.183.127:55393/bin.sh,malicious
http://96.245.232.217:44492/i,malicious
http://210.208.111.26:33341/bin.sh,malicious
http://210.208.110.147:59877/bin.sh,malicious
http://42.178.165.19:37911/i,malicious
http://210.208.111.100:56274/i,malicious
http://123.9.80.85:51154/i,malicious
http://42.238.242.102:47417/bin.sh,malicious
http://60.19.247.90:37790/i,malicious
http://186.149.204.12:55148/i,malicious
http://182.240.8.122:58787/i,malicious
http://115.56.12.39:52565/i,malicious
http://42.224.157.20:39780/bin.sh,malicious
http://138.204.196.244:59781/i,malicious
http://101.108.6.60:33547/bin.sh,malicious
http://182.240.8.122:58787/bin.sh,malicious
http://117.63.74.133:39063/bin.sh,malicious
http://186.149.204.12:55148/bin.sh,malicious
http://14.157.16.203:56002/i,malicious
http://113.237.109.180:34496/i,malicious
http://113.238.251.164:39756/i,malicious
https://drive.google.com/uc?export=download&id=1HGtHvk31OxT1SCuvjTc_5ZRoRVxwcIl5,malicious
https://drive.google.com/uc?export=download&id=11-DFMoy-fXPkERcqxAm3w69-MqdaqhNc,malicious
https://lively-fog-af49.pablosoftwareplus.workers.dev/hVHCz,malicious
http://115.63.52.16:42926/i,malicious
http://222.185.164.78:52993/bin.sh,malicious
http://113.238.251.164:39756/bin.sh,malicious
http://115.63.52.16:42926/bin.sh,malicious
http://14.157.16.203:56002/bin.sh,malicious
http://115.55.226.66:37950/i,malicious
http://222.185.164.78:52993/i,malicious
http://115.55.226.66:37950/bin.sh,malicious
http://119.163.32.113:50032/i,malicious
http://94.154.43.221/iran.x86_64,malicious
http://94.154.43.221/iran.sparc,malicious
http://94.154.43.221/iran.aarch64,malicious
http://94.154.43.221/iran.sh4,malicious
http://94.154.43.221/iran.powerpc,malicious
http://94.154.43.221/iran.arc,malicious
http://94.154.43.221/iran.m68k,malicious
http://94.154.43.221/iran.mipsel,malicious
http://94.154.43.221/iran.mips,malicious
http://123.5.185.244:38342/i,malicious
http://105.184.113.151:38825/i,malicious
http://119.163.32.113:50032/bin.sh,malicious
http://123.5.185.244:38342/bin.sh,malicious
http://210.208.104.156:37194/i,malicious
https://res.cloudinary.com/zd8litqk/image/upload/v1788745964/img_215152.jpg,malicious
https://pub-17ab5f90ca394fc2a98a106eb938ff35.r2.dev/ghecvjk.png,malicious
https://pub-cbeeb81b1c2d40df823a412f702451a3.r2.dev/rdklxci.png,malicious
https://res.cloudinary.com/sxajd38y/image/upload/v1788742357/img_024933.jpg,malicious
https://lively-fog-af49.pablosoftwareplus.workers.dev/haOzF,malicious
http://196.188.75.58:58656/i,malicious
http://185.100.157.126/script,malicious
http://182.114.248.139:32824/i,malicious
http://131.123.40.104/bins.sh,malicious
http://131.123.40.104/jhUOH,malicious
http://131.123.40.104/RYrydry,malicious
http://131.123.40.104/GHfjfgvj,malicious
http://131.123.40.104/JIPJIPJj,malicious
http://94.154.43.221:9999/iran.x86_64,malicious
http://94.154.43.221/cat.sh,malicious
http://cu.srijanajha.com.np/wp-content/offlinejs.js,malicious
http://36.70.35.147:44488/bin.sh,malicious
http://222.113.196.55:42210/i,malicious
http://101.108.253.190:58711/i,malicious
http://27.202.214.46:36219/i,malicious
http://196.188.75.58:58656/bin.sh,malicious
http://123.9.192.163:56498/i,malicious
http://101.108.6.60:33547/i,malicious
http://182.114.248.139:32824/bin.sh,malicious
http://151.242.63.112/test.exe,malicious
http://222.113.196.55:42210/bin.sh,malicious
http://111.88.7.48:33149/i,malicious
http://94.154.43.200/x-3.2-.Sakura,malicious
http://94.154.43.200/a-r.m-6.Sakura,malicious
http://94.154.43.200/a-r.m-4.Sakura,malicious
http://94.154.43.200/p-p.c-.Sakura,malicious
http://94.154.43.200/i-5.8-6.Sakura,malicious
http://94.154.43.200/m-6.8-k.Sakura,malicious
http://94.154.43.200/a-r.m-7.Sakura,malicious
http://94.154.43.200/a-r.m-5.Sakura,malicious
http://42.234.246.38:55546/i,malicious
http://103.203.210.102:57562/Mozi.m,malicious
http://filmchill.net/install.sh,malicious
http://112.248.141.6:40913/i,malicious
http://219.155.201.117:50456/i,malicious
http://27.202.214.46:36219/bin.sh,malicious
http://175.173.112.175:53031/i,malicious
http://222.140.180.172:33921/i,malicious
http://111.88.7.48:33149/bin.sh,malicious
http://124.94.119.197:56771/i,malicious
http://112.248.141.6:40913/bin.sh,malicious
http://91.92.40.108/bins.sh,malicious
http://91.92.40.108/winlogon.exe,malicious
http://91.92.40.108/stub.exe,malicious
http://91.92.40.108/x86,malicious
http://91.92.242.236/files-129312398/files/file_1da77a985d70f255.exe,malicious
http://91.92.40.108/mips,malicious
http://176.65.139.220/bins/dbg,malicious
http://176.65.139.220/bins/load.sh,malicious
http://91.92.40.108/i386,malicious
http://185.247.118.41/bin/phantomjs,malicious
http://176.65.139.220/bins/meow.xml,malicious
http://91.92.40.108/arm64,malicious
http://120.28.197.69:36816/Mozi.a,malicious
http://81.90.21.255:889/agustin51,malicious
http://91.92.40.108/mipsle,malicious
http://91.92.40.108/arm,malicious
http://91.92.40.108/amd64,malicious
http://91.92.40.108/android_arm64,malicious
http://91.92.40.108/armv7l,malicious
http://91.92.40.108/bot.exe,malicious
http://91.92.40.108/arm5,malicious
